!Note: First column is hrs from 12:00 UTC 21 Sep 2014; Second column is SPM concentration (g/m3)
   43.2483   36.2327
   43.3307   34.2997
   43.4131   33.3689
   43.4955   32.9685
   43.5778   35.2495
   43.6602   36.4101
   43.7426   36.9021
   43.8250   35.0798
   43.9073   36.1871
   43.9897   37.4118
   44.0721   38.6590
   44.1545   39.0927
   44.2369   34.1326
   44.3192   31.7037
   44.4016   36.7977
   44.4840   34.8819
   44.5664   33.9753
   44.6487   34.7136
   44.7311   34.6599
   44.8135   35.0803
   44.8959   33.3935
   44.9783   36.4239
   45.0606   32.6181
   45.1430   37.5844
   45.2254   35.1676
   45.3078   35.9175
   45.3901   35.2613
   45.4725   34.1224
   45.5549   34.9683
   45.6373   38.7385
   45.7197   39.2618
   45.8020   38.5045
   45.8844   39.4952
   45.9668   40.1142
   46.0492   42.6559
   46.1315   38.9200
   46.2139   41.8982
   46.2963   39.8696
   46.3787   42.4336
   46.4611   42.7538
   46.5434   40.7577
   46.6258   41.4355
   46.7082   41.9619
   46.7906   36.2586
   46.8729   34.5072
   46.9553   42.3598
   47.0377   41.7074
   47.1201   34.3147
   47.2024   32.8113
   47.2848   33.2747
   47.3672   34.9230
   47.4496   36.3196
   47.5320   35.8554
   47.6143   35.0263
   47.6967   33.0828
   47.7791   34.9243
   47.8615   35.8063
   47.9439   33.2696
   48.0262   39.3580
   48.1086   35.8388
   48.1910   33.9410
   48.2734   34.6733
   48.3557   35.3048
   48.4381   34.9188
   48.5205   36.0494
   48.6029   34.7613
   48.6852   34.6458
   48.7676   34.0989
   48.8500   36.4777
   48.9324   35.9710
   49.0148   36.3827
   49.0971   37.4966
   49.1795   34.7274
   49.2619   34.6431
   49.3443   34.6226
   49.4267   36.6960
   49.5090   57.6644
   49.5914   38.7163
   49.6738   37.1548
   49.7562   37.4277
   49.8385   35.0023
   49.9209   36.3484
   50.0033   37.7363
   50.0857   36.6661
   50.1680   36.9196
   50.2504   36.7571
   50.3328   38.0147
   50.4152   35.5027
   50.4976   36.7316
   50.5799   37.6615
   50.6623   37.8888
   50.7447   37.8279
   50.8271   38.6990
   50.9095   37.7668
   50.9918   37.4939
   51.0742   36.7242
   51.1566   38.6941
   51.2390   38.2991
