!Note: First column is hrs from 12:00 UTC 21 Sep 2014; Second column is grain size class (micron); Third column is volumeric concentration (10**-2 ml/l) for each grain size class
     6.673    19.900    0.40856
     6.673    23.500    0.39708
     6.673    27.700    0.34975
     6.673    32.700    0.38169
     6.673    38.500    0.44749
     6.673    45.500    0.52269
     6.673    53.700    0.63277
     6.673    63.300    0.84914
     6.673    74.700    1.18898
     6.673    88.200    1.28687
     6.673   104.000    0.82322
     6.673   128.000    0.36625
     6.673   157.000    0.16537
     6.673   186.000    0.10687
     6.673   219.000    0.10608
     6.673   259.000    0.16908
     6.673   293.000    0.20548
     6.673   332.000    0.29398
     6.673   391.000    0.41065
     6.673   462.000    0.12927
     6.755     2.730    0.02600
     6.755     3.220    0.03560
     6.755     3.800    0.05601
     6.755     4.480    0.09191
     6.755     5.290    0.13784
     6.755     6.240    0.16742
     6.755     7.360    0.18269
     6.755     8.690    0.21720
     6.755    10.200    0.24442
     6.755    12.100    0.29068
     6.755    14.300    0.37918
     6.755    16.800    0.45695
     6.755    19.900    0.48609
     6.755    23.500    0.43652
     6.755    27.700    0.41372
     6.755    32.700    0.45735
     6.755    38.500    0.56772
     6.755    45.500    0.67021
     6.755    53.700    0.78248
     6.755    63.300    0.89027
     6.755    74.700    1.04668
     6.755    88.200    1.09930
     6.755   104.000    0.77788
     6.755   128.000    0.39312
     6.755   157.000    0.21346
     6.755   186.000    0.13440
     6.755   219.000    0.13926
     6.755   259.000    0.26445
     6.755   293.000    0.48284
     6.755   332.000    0.86471
     6.755   391.000    0.66401
     6.755   462.000    0.10297
     6.837     2.730    0.02342
     6.837     3.220    0.03238
     6.837     3.800    0.05123
     6.837     4.480    0.08328
     6.837     5.290    0.12182
     6.837     6.240    0.14520
     6.837     7.360    0.16366
     6.837     8.690    0.20643
     6.837    10.200    0.22988
     6.837    12.100    0.26213
     6.837    14.300    0.34338
     6.837    16.800    0.40361
     6.837    19.900    0.42403
     6.837    23.500    0.39406
     6.837    27.700    0.36664
     6.837    32.700    0.38208
     6.837    38.500    0.46336
     6.837    45.500    0.55892
     6.837    53.700    0.64860
     6.837    63.300    0.75542
     6.837    74.700    0.91472
     6.837    88.200    1.05081
     6.837   104.000    0.83712
     6.837   128.000    0.48796
     6.837   157.000    0.31776
     6.837   186.000    0.24952
     6.837   219.000    0.27862
     6.837   259.000    0.38056
     6.837   293.000    0.49667
     6.837   332.000    0.48628
     6.837   391.000    0.22024
     6.837   462.000    0.03101
     6.920     2.730    0.02216
     6.920     3.220    0.03002
     6.920     3.800    0.04721
     6.920     4.480    0.07828
     6.920     5.290    0.12166
     6.920     6.240    0.15299
     6.920     7.360    0.16831
     6.920     8.690    0.20275
     6.920    10.200    0.23301
     6.920    12.100    0.25123
     6.920    14.300    0.31582
     6.920    16.800    0.38499
     6.920    19.900    0.39436
     6.920    23.500    0.37523
     6.920    27.700    0.33924
     6.920    32.700    0.37073
     6.920    38.500    0.45876
     6.920    45.500    0.57704
     6.920    53.700    0.70494
     6.920    63.300    0.83547
     6.920    74.700    0.97547
     6.920    88.200    0.89858
     6.920   104.000    0.55406
     6.920   128.000    0.26680
     6.920   157.000    0.17326
     6.920   186.000    0.14504
     6.920   219.000    0.17633
     6.920   259.000    0.30052
     6.920   293.000    0.48129
     6.920   332.000    0.71534
     6.920   391.000    0.40259
     6.920   462.000    0.03921
     7.002     2.730    0.02219
     7.002     3.220    0.03106
     7.002     3.800    0.05020
     7.002     4.480    0.08390
     7.002     5.290    0.12700
     7.002     6.240    0.15511
     7.002     7.360    0.17466
     7.002     8.690    0.21703
     7.002    10.200    0.24006
     7.002    12.100    0.27636
     7.002    14.300    0.35663
     7.002    16.800    0.40565
     7.002    19.900    0.45768
     7.002    23.500    0.44874
     7.002    27.700    0.41229
     7.002    32.700    0.46065
     7.002    38.500    0.54761
     7.002    45.500    0.63728
     7.002    53.700    0.73425
     7.002    63.300    0.80315
     7.002    74.700    0.81009
     7.002    88.200    0.64580
     7.002   104.000    0.36940
     7.002   128.000    0.16708
     7.002   157.000    0.11082
     7.002   186.000    0.10936
     7.002   219.000    0.15155
     7.002   259.000    0.26950
     7.002   293.000    0.39676
     7.002   332.000    0.65635
     7.002   391.000    0.58277
     7.002   462.000    0.11849
     7.084     2.730    0.02702
     7.084     3.220    0.03772
     7.084     3.800    0.06039
     7.084     4.480    0.09932
     7.084     5.290    0.14635
     7.084     6.240    0.17133
     7.084     7.360    0.18635
     7.084     8.690    0.23323
     7.084    10.200    0.26256
     7.084    12.100    0.28118
     7.084    14.300    0.35926
     7.084    16.800    0.44254
     7.084    19.900    0.48785
     7.084    23.500    0.45966
     7.084    27.700    0.41998
     7.084    32.700    0.47352
     7.084    38.500    0.58577
     7.084    45.500    0.70107
     7.084    53.700    0.80828
     7.084    63.300    0.89506
     7.084    74.700    0.95248
     7.084    88.200    0.87641
     7.084   104.000    0.56798
     7.084   128.000    0.27713
     7.084   157.000    0.17416
     7.084   186.000    0.13363
     7.084   219.000    0.13814
     7.084   259.000    0.24281
     7.084   293.000    0.46828
     7.084   332.000    0.96878
     7.084   391.000    0.94888
     7.084   462.000    0.23006
     7.167     2.730    0.02204
     7.167     3.220    0.03145
     7.167     3.800    0.05211
     7.167     4.480    0.08908
     7.167     5.290    0.13439
     7.167     6.240    0.15841
     7.167     7.360    0.17078
     7.167     8.690    0.21276
     7.167    10.200    0.24847
     7.167    12.100    0.28904
     7.167    14.300    0.35006
     7.167    16.800    0.40725
     7.167    19.900    0.46860
     7.167    23.500    0.42248
     7.167    27.700    0.38770
     7.167    32.700    0.42770
     7.167    38.500    0.52959
     7.167    45.500    0.64868
     7.167    53.700    0.75806
     7.167    63.300    0.84800
     7.167    74.700    0.84827
     7.167    88.200    0.67693
     7.167   104.000    0.36306
     7.167   128.000    0.15997
     7.167   157.000    0.09877
     7.167   186.000    0.08068
     7.167   219.000    0.09659
     7.167   259.000    0.19530
     7.167   293.000    0.36002
     7.167   332.000    0.65269
     7.167   391.000    0.80665
     7.167   462.000    0.20794
     7.249     2.730    0.03828
     7.249     3.220    0.04880
     7.249     3.800    0.06974
     7.249     4.480    0.10157
     7.249     5.290    0.13693
     7.249     6.240    0.15792
     7.249     7.360    0.17498
     7.249     8.690    0.21915
     7.249    10.200    0.25639
     7.249    12.100    0.28840
     7.249    14.300    0.35908
     7.249    16.800    0.42265
     7.249    19.900    0.45299
     7.249    23.500    0.41773
     7.249    27.700    0.37748
     7.249    32.700    0.41734
     7.249    38.500    0.50864
     7.249    45.500    0.61615
     7.249    53.700    0.74440
     7.249    63.300    0.86702
     7.249    74.700    0.94897
     7.249    88.200    0.79310
     7.249   104.000    0.41800
     7.249   128.000    0.17555
     7.249   157.000    0.09915
     7.249   186.000    0.07949
     7.249   219.000    0.08965
     7.249   259.000    0.17172
     7.249   293.000    0.29973
     7.249   332.000    0.36843
     7.249   391.000    0.26093
     7.249   462.000    0.08217
     7.332     2.730    0.02559
     7.332     3.220    0.03771
     7.332     3.800    0.06337
     7.332     4.480    0.10486
     7.332     5.290    0.14329
     7.332     6.240    0.15001
     7.332     7.360    0.15829
     7.332     8.690    0.20900
     7.332    10.200    0.23485
     7.332    12.100    0.26765
     7.332    14.300    0.34810
     7.332    16.800    0.40636
     7.332    19.900    0.47488
     7.332    23.500    0.42672
     7.332    27.700    0.39179
     7.332    32.700    0.44445
     7.332    38.500    0.55203
     7.332    45.500    0.63567
     7.332    53.700    0.73346
     7.332    63.300    0.88326
     7.332    74.700    0.99003
     7.332    88.200    0.83147
     7.332   104.000    0.42619
     7.332   128.000    0.16790
     7.332   157.000    0.08422
     7.332   186.000    0.06232
     7.332   219.000    0.07484
     7.332   259.000    0.17679
     7.332   293.000    0.40614
     7.332   332.000    0.76167
     7.332   391.000    0.67006
     7.332   462.000    0.16319
     7.414     2.730    0.02247
     7.414     3.220    0.03185
     7.414     3.800    0.05230
     7.414     4.480    0.08944
     7.414     5.290    0.13813
     7.414     6.240    0.16959
     7.414     7.360    0.18823
     7.414     8.690    0.23141
     7.414    10.200    0.25929
     7.414    12.100    0.29348
     7.414    14.300    0.35447
     7.414    16.800    0.39791
     7.414    19.900    0.42910
     7.414    23.500    0.41443
     7.414    27.700    0.40296
     7.414    32.700    0.42099
     7.414    38.500    0.49320
     7.414    45.500    0.57974
     7.414    53.700    0.67643
     7.414    63.300    0.79727
     7.414    74.700    0.90753
     7.414    88.200    0.77244
     7.414   104.000    0.42508
     7.414   128.000    0.17414
     7.414   157.000    0.08415
     7.414   186.000    0.05337
     7.414   219.000    0.05490
     7.414   259.000    0.10352
     7.414   293.000    0.20054
     7.414   332.000    0.42462
     7.414   391.000    0.51842
     7.414   462.000    0.17302
     7.496     2.730    0.02608
     7.496     3.220    0.03718
     7.496     3.800    0.06059
     7.496     4.480    0.09997
     7.496     5.290    0.14224
     7.496     6.240    0.15627
     7.496     7.360    0.16234
     7.496     8.690    0.20647
     7.496    10.200    0.24580
     7.496    12.100    0.28096
     7.496    14.300    0.36368
     7.496    16.800    0.42271
     7.496    19.900    0.45648
     7.496    23.500    0.44425
     7.496    27.700    0.40275
     7.496    32.700    0.43026
     7.496    38.500    0.49914
     7.496    45.500    0.54328
     7.496    53.700    0.60307
     7.496    63.300    0.69473
     7.496    74.700    0.79502
     7.496    88.200    0.73199
     7.496   104.000    0.39522
     7.496   128.000    0.14733
     7.496   157.000    0.07496
     7.496   186.000    0.05845
     7.496   219.000    0.07124
     7.496   259.000    0.17509
     7.496   293.000    0.37010
     7.496   332.000    0.63547
     7.496   391.000    0.40394
     7.496   462.000    0.04202
     7.579     2.730    0.04277
     7.579     3.220    0.05112
     7.579     3.800    0.06776
     7.579     4.480    0.09240
     7.579     5.290    0.12169
     7.579     6.240    0.14552
     7.579     7.360    0.16613
     7.579     8.690    0.20218
     7.579    10.200    0.24050
     7.579    12.100    0.29183
     7.579    14.300    0.34243
     7.579    16.800    0.39557
     7.579    19.900    0.45044
     7.579    23.500    0.40251
     7.579    27.700    0.39138
     7.579    32.700    0.43184
     7.579    38.500    0.50656
     7.579    45.500    0.59541
     7.579    53.700    0.68425
     7.579    63.300    0.77516
     7.579    74.700    0.79698
     7.579    88.200    0.61516
     7.579   104.000    0.30373
     7.579   128.000    0.12172
     7.579   157.000    0.06814
     7.579   186.000    0.06204
     7.579   219.000    0.06997
     7.579   259.000    0.13846
     7.579   293.000    0.32812
     7.579   332.000    0.96943
     7.579   391.000    1.27583
     7.579   462.000    0.23045
     7.661     2.730    0.02346
     7.661     3.220    0.03412
     7.661     3.800    0.05670
     7.661     4.480    0.09555
     7.661     5.290    0.13786
     7.661     6.240    0.15274
     7.661     7.360    0.16446
     7.661     8.690    0.22103
     7.661    10.200    0.26568
     7.661    12.100    0.28424
     7.661    14.300    0.35484
     7.661    16.800    0.42417
     7.661    19.900    0.44642
     7.661    23.500    0.41554
     7.661    27.700    0.38790
     7.661    32.700    0.43098
     7.661    38.500    0.51842
     7.661    45.500    0.57506
     7.661    53.700    0.60593
     7.661    63.300    0.63809
     7.661    74.700    0.75913
     7.661    88.200    0.86416
     7.661   104.000    0.75302
     7.661   128.000    0.51835
     7.661   157.000    0.40174
     7.661   186.000    0.30002
     7.661   219.000    0.17720
     7.661   259.000    0.11809
     7.661   293.000    0.08733
     7.661   332.000    0.12725
     7.661   391.000    0.23724
     7.661   462.000    0.22333
     7.744     2.730    0.03275
     7.744     3.220    0.04579
     7.744     3.800    0.07264
     7.744     4.480    0.11683
     7.744     5.290    0.16285
     7.744     6.240    0.17436
     7.744     7.360    0.17656
     7.744     8.690    0.22236
     7.744    10.200    0.27511
     7.744    12.100    0.31342
     7.744    14.300    0.41959
     7.744    16.800    0.50215
     7.744    19.900    0.48158
     7.744    23.500    0.44255
     7.744    27.700    0.40065
     7.744    32.700    0.41944
     7.744    38.500    0.49677
     7.744    45.500    0.54988
     7.744    53.700    0.59311
     7.744    63.300    0.68875
     7.744    74.700    0.90664
     7.744    88.200    1.16209
     7.744   104.000    1.17676
     7.744   128.000    1.14020
     7.744   157.000    1.37275
     7.744   186.000    1.63898
     7.744   219.000    1.36375
     7.744   259.000    0.78364
     7.744   293.000    0.23754
     7.744   332.000    0.04359
     7.744   391.000    0.00771
     7.744   462.000    0.00000
     7.826     2.730    0.02481
     7.826     3.220    0.03757
     7.826     3.800    0.06578
     7.826     4.480    0.11587
     7.826     5.290    0.16825
     7.826     6.240    0.17394
     7.826     7.360    0.16751
     7.826     8.690    0.21386
     7.826    10.200    0.27186
     7.826    12.100    0.31176
     7.826    14.300    0.40927
     7.826    16.800    0.47966
     7.826    19.900    0.51140
     7.826    23.500    0.47049
     7.826    27.700    0.39681
     7.826    32.700    0.42902
     7.826    38.500    0.50816
     7.826    45.500    0.59016
     7.826    53.700    0.64895
     7.826    63.300    0.80168
     7.826    74.700    1.04580
     7.826    88.200    1.18857
     7.826   104.000    1.05118
     7.826   128.000    0.76520
     7.826   157.000    0.64774
     7.826   186.000    0.52602
     7.826   219.000    0.33422
     7.826   259.000    0.19480
     7.826   293.000    0.10211
     7.826   332.000    0.06679
     7.826   391.000    0.05634
     7.826   462.000    0.04123
     7.908     2.730    0.03782
     7.908     3.220    0.04856
     7.908     3.800    0.06925
     7.908     4.480    0.09998
     7.908     5.290    0.13157
     7.908     6.240    0.14618
     7.908     7.360    0.15990
     7.908     8.690    0.20744
     7.908    10.200    0.26335
     7.908    12.100    0.31898
     7.908    14.300    0.40497
     7.908    16.800    0.45722
     7.908    19.900    0.47339
     7.908    23.500    0.42122
     7.908    27.700    0.37243
     7.908    32.700    0.41322
     7.908    38.500    0.48276
     7.908    45.500    0.54831
     7.908    53.700    0.61616
     7.908    63.300    0.71649
     7.908    74.700    0.88577
     7.908    88.200    0.96583
     7.908   104.000    0.79277
     7.908   128.000    0.50355
     7.908   157.000    0.37051
     7.908   186.000    0.25293
     7.908   219.000    0.13287
     7.908   259.000    0.06230
     7.908   293.000    0.02614
     7.908   332.000    0.01560
     7.908   391.000    0.01420
     7.908   462.000    0.01415
     7.991     2.730    0.03537
     7.991     3.220    0.04824
     7.991     3.800    0.07448
     7.991     4.480    0.11819
     7.991     5.290    0.16748
     7.991     6.240    0.18884
     7.991     7.360    0.19984
     7.991     8.690    0.25070
     7.991    10.200    0.30113
     7.991    12.100    0.32858
     7.991    14.300    0.41213
     7.991    16.800    0.48317
     7.991    19.900    0.50658
     7.991    23.500    0.47560
     7.991    27.700    0.40297
     7.991    32.700    0.42791
     7.991    38.500    0.49628
     7.991    45.500    0.55192
     7.991    53.700    0.60752
     7.991    63.300    0.74069
     7.991    74.700    1.00137
     7.991    88.200    1.15737
     7.991   104.000    1.06904
     7.991   128.000    0.93007
     7.991   157.000    0.91576
     7.991   186.000    0.77865
     7.991   219.000    0.48219
     7.991   259.000    0.26823
     7.991   293.000    0.11819
     7.991   332.000    0.07181
     7.991   391.000    0.06359
     7.991   462.000    0.05877
     8.073     2.730    0.04154
     8.073     3.220    0.05391
     8.073     3.800    0.07823
     8.073     4.480    0.11694
     8.073     5.290    0.16061
     8.073     6.240    0.18494
     8.073     7.360    0.20349
     8.073     8.690    0.26020
     8.073    10.200    0.31923
     8.073    12.100    0.35682
     8.073    14.300    0.44885
     8.073    16.800    0.52139
     8.073    19.900    0.52302
     8.073    23.500    0.47587
     8.073    27.700    0.42198
     8.073    32.700    0.44416
     8.073    38.500    0.49833
     8.073    45.500    0.57351
     8.073    53.700    0.64370
     8.073    63.300    0.74547
     8.073    74.700    0.89391
     8.073    88.200    0.94043
     8.073   104.000    0.76139
     8.073   128.000    0.51606
     8.073   157.000    0.34874
     8.073   186.000    0.21185
     8.073   219.000    0.10851
     8.073   259.000    0.04925
     8.073   293.000    0.01972
     8.073   332.000    0.01388
     8.073   391.000    0.01749
     8.073   462.000    0.01408
     8.155     2.730    0.04966
     8.155     3.220    0.06211
     8.155     3.800    0.08566
     8.155     4.480    0.12075
     8.155     5.290    0.15943
     8.155     6.240    0.18868
     8.155     7.360    0.22674
     8.155     8.690    0.30294
     8.155    10.200    0.35306
     8.155    12.100    0.38895
     8.155    14.300    0.47207
     8.155    16.800    0.52833
     8.155    19.900    0.54875
     8.155    23.500    0.49732
     8.155    27.700    0.45364
     8.155    32.700    0.50760
     8.155    38.500    0.61584
     8.155    45.500    0.70035
     8.155    53.700    0.75503
     8.155    63.300    0.80296
     8.155    74.700    0.90919
     8.155    88.200    0.98877
     8.155   104.000    0.87969
     8.155   128.000    0.65159
     8.155   157.000    0.54707
     8.155   186.000    0.45416
     8.155   219.000    0.30756
     8.155   259.000    0.19229
     8.155   293.000    0.09636
     8.155   332.000    0.05756
     8.155   391.000    0.04970
     8.155   462.000    0.03728
     8.238     2.730    0.05595
     8.238     3.220    0.06811
     8.238     3.800    0.09132
     8.238     4.480    0.12615
     8.238     5.290    0.16738
     8.238     6.240    0.20203
     8.238     7.360    0.24024
     8.238     8.690    0.30375
     8.238    10.200    0.34751
     8.238    12.100    0.40126
     8.238    14.300    0.51015
     8.238    16.800    0.57167
     8.238    19.900    0.58929
     8.238    23.500    0.54172
     8.238    27.700    0.48956
     8.238    32.700    0.51975
     8.238    38.500    0.58661
     8.238    45.500    0.65011
     8.238    53.700    0.70956
     8.238    63.300    0.83114
     8.238    74.700    1.03959
     8.238    88.200    1.16658
     8.238   104.000    1.05581
     8.238   128.000    0.85083
     8.238   157.000    0.83663
     8.238   186.000    0.84152
     8.238   219.000    0.68693
     8.238   259.000    0.51217
     8.238   293.000    0.29240
     8.238   332.000    0.15986
     8.238   391.000    0.07959
     8.238   462.000    0.02263
     8.320     2.730    0.04959
     8.320     3.220    0.06531
     8.320     3.800    0.09538
     8.320     4.480    0.14198
     8.320     5.290    0.19090
     8.320     6.240    0.21411
     8.320     7.360    0.23377
     8.320     8.690    0.29293
     8.320    10.200    0.33053
     8.320    12.100    0.35598
     8.320    14.300    0.45243
     8.320    16.800    0.53014
     8.320    19.900    0.56568
     8.320    23.500    0.56803
     8.320    27.700    0.51519
     8.320    32.700    0.50262
     8.320    38.500    0.53682
     8.320    45.500    0.58384
     8.320    53.700    0.65381
     8.320    63.300    0.77378
     8.320    74.700    0.90041
     8.320    88.200    0.94297
     8.320   104.000    0.80415
     8.320   128.000    0.60798
     8.320   157.000    0.48421
     8.320   186.000    0.38849
     8.320   219.000    0.30240
     8.320   259.000    0.26595
     8.320   293.000    0.13792
     8.320   332.000    0.05440
     8.320   391.000    0.02317
     8.320   462.000    0.00861
     8.403     2.730    0.06357
     8.403     3.220    0.07472
     8.403     3.800    0.09497
     8.403     4.480    0.12582
     8.403     5.290    0.16424
     8.403     6.240    0.20313
     8.403     7.360    0.24794
     8.403     8.690    0.30907
     8.403    10.200    0.34071
     8.403    12.100    0.37510
     8.403    14.300    0.45341
     8.403    16.800    0.51816
     8.403    19.900    0.58433
     8.403    23.500    0.58544
     8.403    27.700    0.53663
     8.403    32.700    0.56650
     8.403    38.500    0.60900
     8.403    45.500    0.62392
     8.403    53.700    0.65283
     8.403    63.300    0.72738
     8.403    74.700    0.82096
     8.403    88.200    0.84293
     8.403   104.000    0.82982
     8.403   128.000    0.81293
     8.403   157.000    0.74967
     8.403   186.000    0.55558
     8.403   219.000    0.44256
     8.403   259.000    0.42640
     8.403   293.000    0.19797
     8.403   332.000    0.05271
     8.403   391.000    0.01484
     8.403   462.000    0.00488
     8.485     2.730    0.06913
     8.485     3.220    0.08060
     8.485     3.800    0.10254
     8.485     4.480    0.13612
     8.485     5.290    0.18002
     8.485     6.240    0.22264
     8.485     7.360    0.26016
     8.485     8.690    0.30471
     8.485    10.200    0.33658
     8.485    12.100    0.39144
     8.485    14.300    0.49137
     8.485    16.800    0.58513
     8.485    19.900    0.65077
     8.485    23.500    0.61600
     8.485    27.700    0.56018
     8.485    32.700    0.57098
     8.485    38.500    0.61626
     8.485    45.500    0.68028
     8.485    53.700    0.76908
     8.485    63.300    0.87789
     8.485    74.700    1.01796
     8.485    88.200    1.09792
     8.485   104.000    0.91791
     8.485   128.000    0.65194
     8.485   157.000    0.46064
     8.485   186.000    0.35737
     8.485   219.000    0.36119
     8.485   259.000    0.44498
     8.485   293.000    0.41984
     8.485   332.000    0.27942
     8.485   391.000    0.16857
     8.485   462.000    0.11150
     8.567     2.730    0.04338
     8.567     3.220    0.05489
     8.567     3.800    0.07789
     8.567     4.480    0.11688
     8.567     5.290    0.16811
     8.567     6.240    0.20625
     8.567     7.360    0.22614
     8.567     8.690    0.26555
     8.567    10.200    0.32239
     8.567    12.100    0.39382
     8.567    14.300    0.48521
     8.567    16.800    0.57418
     8.567    19.900    0.61380
     8.567    23.500    0.55504
     8.567    27.700    0.49963
     8.567    32.700    0.52067
     8.567    38.500    0.56770
     8.567    45.500    0.61859
     8.567    53.700    0.66901
     8.567    63.300    0.73722
     8.567    74.700    0.83841
     8.567    88.200    0.85730
     8.567   104.000    0.78790
     8.567   128.000    0.64086
     8.567   157.000    0.52698
     8.567   186.000    0.41002
     8.567   219.000    0.35098
     8.567   259.000    0.28582
     8.567   293.000    0.15762
     8.567   332.000    0.07855
     8.567   391.000    0.05486
     8.567   462.000    0.04235
     8.650     2.730    0.05279
     8.650     3.220    0.06762
     8.650     3.800    0.09589
     8.650     4.480    0.13938
     8.650     5.290    0.18692
     8.650     6.240    0.21613
     8.650     7.360    0.24558
     8.650     8.690    0.31650
     8.650    10.200    0.36749
     8.650    12.100    0.39961
     8.650    14.300    0.50161
     8.650    16.800    0.58876
     8.650    19.900    0.62555
     8.650    23.500    0.60705
     8.650    27.700    0.55062
     8.650    32.700    0.57031
     8.650    38.500    0.62872
     8.650    45.500    0.69467
     8.650    53.700    0.75468
     8.650    63.300    0.85371
     8.650    74.700    0.99669
     8.650    88.200    1.01242
     8.650   104.000    0.83450
     8.650   128.000    0.63203
     8.650   157.000    0.51130
     8.650   186.000    0.42750
     8.650   219.000    0.41740
     8.650   259.000    0.49624
     8.650   293.000    0.40472
     8.650   332.000    0.25918
     8.650   391.000    0.19143
     8.650   462.000    0.11849
     8.732     2.730    0.05726
     8.732     3.220    0.07420
     8.732     3.800    0.10418
     8.732     4.480    0.14490
     8.732     5.290    0.17710
     8.732     6.240    0.18558
     8.732     7.360    0.20669
     8.732     8.690    0.27833
     8.732    10.200    0.33070
     8.732    12.100    0.38423
     8.732    14.300    0.47874
     8.732    16.800    0.52331
     8.732    19.900    0.57705
     8.732    23.500    0.53598
     8.732    27.700    0.48702
     8.732    32.700    0.52710
     8.732    38.500    0.59254
     8.732    45.500    0.61147
     8.732    53.700    0.63143
     8.732    63.300    0.72528
     8.732    74.700    0.91286
     8.732    88.200    1.02471
     8.732   104.000    0.91428
     8.732   128.000    0.69674
     8.732   157.000    0.46449
     8.732   186.000    0.26901
     8.732   219.000    0.17883
     8.732   259.000    0.15502
     8.732   293.000    0.09506
     8.732   332.000    0.04532
     8.732   391.000    0.03056
     8.732   462.000    0.03274
     8.814     2.730    0.04445
     8.814     3.220    0.06069
     8.814     3.800    0.09196
     8.814     4.480    0.13850
     8.814     5.290    0.18099
     8.814     6.240    0.19598
     8.814     7.360    0.22155
     8.814     8.690    0.29914
     8.814    10.200    0.33458
     8.814    12.100    0.37278
     8.814    14.300    0.49510
     8.814    16.800    0.54888
     8.814    19.900    0.60734
     8.814    23.500    0.60540
     8.814    27.700    0.54068
     8.814    32.700    0.57816
     8.814    38.500    0.65748
     8.814    45.500    0.71208
     8.814    53.700    0.75801
     8.814    63.300    0.85308
     8.814    74.700    1.03803
     8.814    88.200    1.16077
     8.814   104.000    1.03406
     8.814   128.000    0.78148
     8.814   157.000    0.60762
     8.814   186.000    0.46704
     8.814   219.000    0.34644
     8.814   259.000    0.24386
     8.814   293.000    0.11262
     8.814   332.000    0.03572
     8.814   391.000    0.01983
     8.814   462.000    0.01677
     8.897     2.730    0.04102
     8.897     3.220    0.05517
     8.897     3.800    0.08414
     8.897     4.480    0.13436
     8.897     5.290    0.19865
     8.897     6.240    0.24272
     8.897     7.360    0.27004
     8.897     8.690    0.31972
     8.897    10.200    0.34522
     8.897    12.100    0.38959
     8.897    14.300    0.51040
     8.897    16.800    0.60090
     8.897    19.900    0.63873
     8.897    23.500    0.61322
     8.897    27.700    0.56722
     8.897    32.700    0.59753
     8.897    38.500    0.65393
     8.897    45.500    0.68973
     8.897    53.700    0.75680
     8.897    63.300    0.88184
     8.897    74.700    1.08923
     8.897    88.200    1.22445
     8.897   104.000    1.15820
     8.897   128.000    0.92805
     8.897   157.000    0.70468
     8.897   186.000    0.54429
     8.897   219.000    0.51620
     8.897   259.000    0.66485
     8.897   293.000    0.69016
     8.897   332.000    0.43004
     8.897   391.000    0.28720
     8.897   462.000    0.21149
     8.979     2.730    0.03423
     8.979     3.220    0.04992
     8.979     3.800    0.08394
     8.979     4.480    0.14465
     8.979     5.290    0.21643
     8.979     6.240    0.24557
     8.979     7.360    0.25670
     8.979     8.690    0.32374
     8.979    10.200    0.38166
     8.979    12.100    0.42506
     8.979    14.300    0.54363
     8.979    16.800    0.62321
     8.979    19.900    0.63120
     8.979    23.500    0.58902
     8.979    27.700    0.56439
     8.979    32.700    0.62360
     8.979    38.500    0.70840
     8.979    45.500    0.81578
     8.979    53.700    0.95039
     8.979    63.300    1.11142
     8.979    74.700    1.33669
     8.979    88.200    1.31764
     8.979   104.000    0.99007
     8.979   128.000    0.64162
     8.979   157.000    0.46067
     8.979   186.000    0.42914
     8.979   219.000    0.56691
     8.979   259.000    0.96507
     8.979   293.000    1.09785
     8.979   332.000    0.78778
     8.979   391.000    0.46205
     8.979   462.000    0.30768
     9.062     2.730    0.03749
     9.062     3.220    0.05140
     9.062     3.800    0.08011
     9.062     4.480    0.12925
     9.062     5.290    0.18988
     9.062     6.240    0.22747
     9.062     7.360    0.25587
     9.062     8.690    0.32267
     9.062    10.200    0.36409
     9.062    12.100    0.39512
     9.062    14.300    0.47731
     9.062    16.800    0.54295
     9.062    19.900    0.57871
     9.062    23.500    0.54525
     9.062    27.700    0.50625
     9.062    32.700    0.55010
     9.062    38.500    0.64185
     9.062    45.500    0.73328
     9.062    53.700    0.84775
     9.062    63.300    1.01198
     9.062    74.700    1.24783
     9.062    88.200    1.38342
     9.062   104.000    1.30349
     9.062   128.000    1.09311
     9.062   157.000    0.97904
     9.062   186.000    0.82120
     9.062   219.000    0.81217
     9.062   259.000    1.09947
     9.062   293.000    1.38169
     9.062   332.000    1.22441
     9.062   391.000    0.60790
     9.062   462.000    0.15087
     9.144     2.730    0.04688
     9.144     3.220    0.06245
     9.144     3.800    0.09188
     9.144     4.480    0.13707
     9.144     5.290    0.18413
     9.144     6.240    0.20967
     9.144     7.360    0.23951
     9.144     8.690    0.30430
     9.144    10.200    0.32766
     9.144    12.100    0.36696
     9.144    14.300    0.45423
     9.144    16.800    0.52044
     9.144    19.900    0.58921
     9.144    23.500    0.54371
     9.144    27.700    0.51708
     9.144    32.700    0.53910
     9.144    38.500    0.59878
     9.144    45.500    0.63905
     9.144    53.700    0.68741
     9.144    63.300    0.78196
     9.144    74.700    0.87386
     9.144    88.200    0.86980
     9.144   104.000    0.81222
     9.144   128.000    0.76849
     9.144   157.000    0.70319
     9.144   186.000    0.56122
     9.144   219.000    0.48448
     9.144   259.000    0.64167
     9.144   293.000    0.77027
     9.144   332.000    0.61881
     9.144   391.000    0.43311
     9.144   462.000    0.25906
     9.226     2.730    0.05180
     9.226     3.220    0.06762
     9.226     3.800    0.09829
     9.226     4.480    0.14590
     9.226     5.290    0.19862
     9.226     6.240    0.22631
     9.226     7.360    0.24854
     9.226     8.690    0.31356
     9.226    10.200    0.36493
     9.226    12.100    0.39204
     9.226    14.300    0.47334
     9.226    16.800    0.56266
     9.226    19.900    0.59324
     9.226    23.500    0.55526
     9.226    27.700    0.52136
